product_id,date,customer_id,quantity,price_paid,base_price,cost,transaction_count,day_of_year,day_of_week
52,2023-11-18 11:34:49.693288,4301,32,244.56702543154114,244.56702543154114,158.84000752919002,6,322,5
52,2023-11-18 11:34:49.698285,4068,29,282.8592250015915,282.8592250015915,186.63472042395475,3,322,5
52,2023-11-18 11:34:49.701303,145,17,334.5675387625007,334.5675387625007,231.50196051228917,1,322,5
52,2023-11-18 11:34:49.701303,5604,23,292.27277866702036,292.27277866702036,208.055785026826,3,322,5
52,2023-11-18 11:34:49.701303,1425,23,348.1212056636496,348.1212056636496,244.83965956201482,4,322,5
52,2023-11-18 11:34:49.716224,2336,25,286.01282775083547,286.01282775083547,184.98608349383488,2,322,5
52,2023-11-18 11:34:49.717227,3320,30,278.1816528815543,278.1816528815543,169.12214975983892,6,322,5
52,2023-11-18 11:34:49.717227,2912,36,264.23146522444733,264.23146522444733,173.41835623167356,1,322,5
52,2023-11-18 11:34:49.717227,4780,25,304.6103018988397,304.6103018988397,183.74733863575523,1,322,5
52,2023-11-18 11:34:49.717227,734,30,300.7662368827214,300.7662368827214,205.84205968442208,1,322,5
52,2023-11-18 11:34:49.717227,4397,22,315.14013256736916,315.14013256736916,198.50628701596094,3,322,5
52,2023-11-19 11:34:49.677666,5943,45,211.62716051522594,211.62716051522594,128.3175680552474,4,323,6
52,2023-11-19 11:34:49.677666,774,52,212.61525169868995,212.61525169868995,156.91112445145058,5,323,6
52,2023-11-19 11:34:49.677666,1234,42,218.3974666506944,218.3974666506944,139.8366604671211,3,323,6
52,2023-11-19 11:34:49.680192,3584,55,192.45464767271415,192.45464767271415,146.23580291426606,3,323,6
52,2023-11-19 11:34:49.681193,3340,56,179.09091044083522,179.09091044083522,121.78226158114151,4,323,6
52,2023-11-19 11:34:49.682191,4675,39,220.52751742929252,220.52751742929252,162.85094533493952,1,323,6
52,2023-11-19 11:34:49.682191,127,35,262.58139071631524,262.58139071631524,200.3116872234112,3,323,6
52,2023-11-19 11:34:49.682191,5038,49,228.3354258261643,228.3354258261643,167.80110485708593,3,323,6
52,2023-11-19 11:34:49.682191,1704,48,205.8330715888883,205.8330715888883,144.3341530372226,3,323,6
52,2023-11-19 11:34:49.683191,5963,67,136.71555161848474,136.71555161848474,98.17558863375994,1,323,6
52,2023-11-19 11:34:49.684016,4066,39,208.55129407301513,208.55129407301513,159.53492082096628,2,323,6
52,2023-11-19 11:34:49.685083,5377,20,334.7589932335488,334.7589932335488,253.61828668187707,1,323,6
52,2023-11-19 11:34:49.685083,5885,28,273.9439093017045,273.9439093017045,193.3149757591591,2,323,6
52,2023-11-19 11:34:49.686080,4089,28,308.54927333038404,308.54927333038404,197.07501132721404,2,323,6
52,2023-11-19 11:34:49.687063,5325,37,286.176880936573,286.176880936573,227.6873759957886,4,323,6
52,2023-11-19 11:34:49.689079,5238,28,320.17843167900287,320.17843167900287,245.1212361772161,3,323,6
52,2023-11-19 11:34:49.689079,5196,33,256.7237355426466,256.7237355426466,171.57922822077535,1,323,6
52,2023-11-19 11:34:49.692256,1644,31,305.9912247777999,305.9912247777999,197.60608137189104,6,323,6
52,2023-11-19 11:34:49.695269,4883,20,333.00972524406575,333.00972524406575,247.65343421147185,4,323,6
52,2023-11-19 11:34:49.698285,3305,30,294.98360054413536,294.98360054413536,213.29784063691477,2,323,6
52,2023-11-19 11:34:49.701303,3356,37,299.7960945857789,299.7960945857789,188.03869270822506,2,323,6
52,2023-11-19 11:34:49.701303,412,44,239.2863163104511,239.2863163104511,178.73031058129774,4,323,6
52,2023-11-19 11:34:49.701303,2042,37,271.15973358825835,271.15973358825835,171.35475241332867,2,323,6
52,2023-11-19 11:34:49.701303,4220,41,251.5459931390837,251.5459931390837,185.08359125528222,3,323,6
52,2023-11-19 11:34:49.701303,329,23,348.7387479565028,348.7387479565028,212.52043768240955,2,323,6
52,2023-11-19 11:34:49.701303,4919,23,348.24124628310994,348.24124628310994,262.6708827335888,2,323,6
52,2023-11-19 11:34:49.701303,2551,20,374.48276889340804,374.48276889340804,247.6823853469201,1,323,6
52,2023-11-19 11:34:49.717227,5054,26,312.8103569092723,312.8103569092723,224.07118824108042,2,323,6
52,2023-11-19 11:34:49.717227,5636,23,300.4591189362024,300.4591189362024,218.74047968592163,4,323,6
52,2023-11-19 11:34:49.717227,673,46,223.21061867354825,223.21061867354825,163.22736728161402,2,323,6
52,2023-11-19 11:34:49.717227,1900,28,358.8511449068905,358.8511449068905,279.5397910822409,1,323,6
52,2023-11-19 11:34:49.717227,3773,20,342.89862436693323,342.89862436693323,249.30706684892928,3,323,6
52,2023-11-19 11:34:49.717227,382,28,308.8946946187718,308.8946946187718,217.5468237186151,2,323,6
52,2023-11-19 11:34:49.717227,3587,31,292.9808587946858,292.9808587946858,230.07605327184854,5,323,6
52,2023-11-20 11:34:49.677666,5435,53,179.61174864130658,179.61174864130658,120.82785323426322,4,324,0
52,2023-11-20 11:34:49.677666,3327,57,196.1938128513756,196.1938128513756,123.12208048752717,2,324,0
52,2023-11-20 11:34:49.679193,353,63,176.5132949117174,176.5132949117174,111.19651669381797,3,324,0
52,2023-11-20 11:34:49.679193,3927,54,193.1181105863527,193.1181105863527,122.71618480587199,2,324,0
52,2023-11-20 11:34:49.682191,545,51,211.67896611934069,211.67896611934069,152.1546452905155,1,324,0
52,2023-11-20 11:34:49.683191,1404,51,195.4138979832036,195.4138979832036,135.74200048861724,1,324,0
52,2023-11-20 11:34:49.684016,484,78,115.44442626066844,115.44442626066844,70.92390734995288,2,324,0
52,2023-11-20 11:34:49.685083,562,25,328.21458955723887,328.21458955723887,253.21508395711479,2,324,0
52,2023-11-20 11:34:49.686080,1468,23,350.20724770585264,350.20724770585264,244.22713433178487,1,324,0
52,2023-11-20 11:34:49.688079,3144,54,202.95805828831843,202.95805828831843,154.5813832910973,4,324,0
52,2023-11-20 11:34:49.690079,307,29,343.8146306419948,343.8146306419948,240.41777472245982,5,324,0
52,2023-11-20 11:34:49.690079,4554,13,424.1489739690576,424.1489739690576,302.92844493092105,1,324,0
52,2023-11-20 11:34:49.691083,5974,45,232.84511559938755,232.84511559938755,166.22159277408926,2,324,0
52,2023-11-20 11:34:49.692256,1220,35,252.51694535018615,252.51694535018615,160.50982144466528,3,324,0
52,2023-11-20 11:34:49.693288,1815,29,312.3717653065947,312.3717653065947,205.29537099725493,1,324,0
52,2023-11-20 11:34:49.696285,1637,22,337.0457596076411,337.0457596076411,236.8823417883364,6,324,0
52,2023-11-20 11:34:49.698285,1076,51,209.63795988096112,209.63795988096112,138.93587318008812,2,324,0
52,2023-11-20 11:34:49.699285,1825,45,242.60872613318915,242.60872613318915,185.68562172565586,3,324,0
52,2023-11-20 11:34:49.701303,4937,44,238.28329297736985,238.28329297736985,170.86338426224958,2,324,0
52,2023-11-20 11:34:49.716224,1123,30,286.5837525644213,286.5837525644213,206.9752348109424,4,324,0
52,2023-11-20 11:34:49.717227,5535,39,274.0717940720524,274.0717940720524,184.35692384923195,2,324,0
52,2023-11-20 11:34:49.717227,553,30,296.5280898122131,296.5280898122131,190.727882957815,3,324,0
52,2023-11-20 11:34:49.717227,1377,44,251.57864351569185,251.57864351569185,154.58321995511395,3,324,0
52,2023-11-20 11:34:49.717227,2882,23,388.7824828150874,388.7824828150874,280.88519912971265,3,324,0
52,2023-11-20 11:34:49.717227,2827,44,263.91301978599114,263.91301978599114,166.80857046814154,3,324,0
52,2023-11-20 11:34:49.717227,2422,32,311.9398963770581,311.9398963770581,220.93897689115317,5,324,0
52,2023-11-20 11:34:49.717227,3496,38,284.7519408132099,284.7519408132099,175.88584855216706,2,324,0
52,2023-11-21 11:34:49.677666,2666,63,154.61820711503935,154.61820711503935,115.63005166863101,4,325,1
52,2023-11-21 11:34:49.677666,2159,58,166.2162200296827,166.2162200296827,129.20611372729726,4,325,1
52,2023-11-21 11:34:49.678171,4376,52,193.2023262074272,193.2023262074272,130.16166997551096,4,325,1
52,2023-11-21 11:34:49.679193,2415,40,261.57971787195464,261.57971787195464,193.46869974163377,5,325,1
52,2023-11-21 11:34:49.680192,2300,51,197.32938104877914,197.32938104877914,136.26894899006422,3,325,1
52,2023-11-21 11:34:49.681193,1509,60,165.89165341044668,165.89165341044668,109.50473197996057,2,325,1
52,2023-11-21 11:34:49.681193,3273,67,138.13597891926455,138.13597891926455,97.60034317076726,2,325,1
52,2023-11-21 11:34:49.684016,4597,51,195.74918949856468,195.74918949856468,131.72960476216525,6,325,1
52,2023-11-21 11:34:49.685083,5656,34,258.71671118100187,258.71671118100187,175.43899690231837,2,325,1
52,2023-11-21 11:34:49.686080,1561,33,265.2569460499682,265.2569460499682,174.1005285945307,3,325,1
52,2023-11-21 11:34:49.687063,5496,41,225.13818352247034,225.13818352247034,173.81284898346263,1,325,1
52,2023-11-21 11:34:49.688079,1866,37,259.4047728951759,259.4047728951759,203.52101316999386,2,325,1
52,2023-11-21 11:34:49.688079,4592,27,351.41806900181234,351.41806900181234,222.6614315372671,2,325,1
52,2023-11-21 11:34:49.690079,1106,18,381.37710886192457,381.37710886192457,296.2252585486917,1,325,1
52,2023-11-21 11:34:49.701303,1368,16,406.4595422415422,406.4595422415422,246.23745223756347,3,325,1
52,2023-11-21 11:34:49.715330,2052,19,370.6508133745436,370.6508133745436,267.5879535478154,1,325,1
52,2023-11-21 11:34:49.716224,4426,27,332.1520143589923,332.1520143589923,212.22474797143232,3,325,1
52,2023-11-21 11:34:49.716224,3696,36,309.904498878167,309.904498878167,231.39582868973272,2,325,1
52,2023-11-21 11:34:49.716224,5726,34,278.3187289591091,278.3187289591091,202.06734377207863,5,325,1
52,2023-11-21 11:34:49.717227,4574,23,330.02890655789065,330.02890655789065,250.06996375889992,1,325,1
52,2023-11-21 11:34:49.717227,2059,31,250.11302967274807,250.11302967274807,186.66137360320116,2,325,1
52,2023-11-21 11:34:49.717227,3386,26,356.1218280775629,356.1218280775629,253.599381682369,2,325,1
52,2023-11-21 11:34:49.717227,5618,24,335.6137451646807,335.6137451646807,251.0932723387735,6,325,1
52,2023-11-21 11:34:49.717227,1021,41,235.09336570048114,235.09336570048114,187.47244022085357,3,325,1
52,2023-11-22 11:34:49.679193,1692,46,202.2502018389515,202.2502018389515,140.70907357314417,1,326,2
52,2023-11-22 11:34:49.679193,3986,43,196.07734777094552,196.07734777094552,117.81679619410141,2,326,2
52,2023-11-22 11:34:49.679193,1872,48,197.64412938455234,197.64412938455234,134.3650415011486,2,326,2
52,2023-11-22 11:34:49.680192,4755,47,180.50428283418518,180.50428283418518,137.43068342998646,6,326,2
52,2023-11-22 11:34:49.680192,4205,41,209.0983036367612,209.0983036367612,139.46569387761218,4,326,2
52,2023-11-22 11:34:49.682191,462,44,194.99221454609628,194.99221454609628,144.34052920533915,6,326,2
52,2023-11-22 11:34:49.682191,1333,55,148.32471850609886,148.32471850609886,92.90892475876893,2,326,2
52,2023-11-22 11:34:49.683191,3044,36,228.4197337854154,228.4197337854154,149.98402450528954,3,326,2
52,2023-11-22 11:34:49.683191,3705,27,253.50126179694155,253.50126179694155,168.81711198539836,2,326,2
52,2023-11-22 11:34:49.684016,2964,36,230.91444714417838,230.91444714417838,144.09170449828463,2,326,2
52,2023-11-22 11:34:49.685083,3881,25,296.04789469059233,296.04789469059233,186.58894596275968,4,326,2
52,2023-11-22 11:34:49.685083,458,15,379.3352116129544,379.3352116129544,248.07775118168436,1,326,2
52,2023-11-22 11:34:49.686080,3558,33,242.15719693682092,242.15719693682092,148.5695542257669,2,326,2
52,2023-11-22 11:34:49.686080,5944,27,294.40737628293493,294.40737628293493,191.9759590702504,2,326,2
52,2023-11-22 11:34:49.687063,4111,22,297.86318270012515,297.86318270012515,219.0192173853259,1,326,2
52,2023-11-22 11:34:49.687063,4010,35,224.79235510853982,224.79235510853982,176.0842679077863,5,326,2
52,2023-11-22 11:34:49.688079,614,41,211.52233096775393,211.52233096775393,145.65526658736604,2,326,2
52,2023-11-22 11:34:49.688079,1354,22,283.5324309211622,283.5324309211622,196.9188788421999,1,326,2
52,2023-11-22 11:34:49.689079,5382,35,263.6672622245967,263.6672622245967,183.59840935697812,1,326,2
52,2023-11-22 11:34:49.690079,174,21,357.9257528351725,357.9257528351725,262.08402403891733,2,326,2
52,2023-11-22 11:34:49.690079,1690,27,295.8795921308361,295.8795921308361,227.50290366910914,5,326,2
52,2023-11-22 11:34:49.691083,2354,20,365.9934910456792,365.9934910456792,254.30677518470284,3,326,2
52,2023-11-22 11:34:49.694286,2111,42,209.04079146821925,209.04079146821925,156.47344318299332,3,326,2
52,2023-11-22 11:34:49.700287,786,31,258.38979243886274,258.38979243886274,160.4434817564523,3,326,2
52,2023-11-22 11:34:49.700287,1210,24,334.6454386489572,334.6454386489572,254.70202267981125,4,326,2
52,2023-11-22 11:34:49.701303,5404,29,279.8661857168549,279.8661857168549,202.9874060666885,2,326,2
52,2023-11-22 11:34:49.701303,5157,41,212.4943950353493,212.4943950353493,153.79579689444813,3,326,2
52,2023-11-22 11:34:49.701303,5427,15,379.1886724957914,379.1886724957914,268.5023735423284,1,326,2
52,2023-11-22 11:34:49.715330,4940,35,256.52793871032554,256.52793871032554,177.25115779304016,3,326,2
52,2023-11-22 11:34:49.715330,352,14,401.4759071099182,401.4759071099182,254.93171383886732,2,326,2
52,2023-11-22 11:34:49.717227,5565,25,296.52374958441584,296.52374958441584,200.8143466265123,2,326,2
52,2023-11-22 11:34:49.717227,5035,23,321.7950045448696,321.7950045448696,205.9541196182281,3,326,2
52,2023-11-22 11:34:49.717227,2731,35,227.99023296032397,227.99023296032397,141.91046553835488,3,326,2
52,2023-11-22 11:34:49.717227,5717,17,321.32277602675174,321.32277602675174,194.48058903460634,3,326,2
52,2023-11-22 11:34:49.717227,4916,20,324.94596350517503,324.94596350517503,238.6124303486412,2,326,2
52,2023-11-22 11:34:49.717227,5316,18,327.0084633855713,327.0084633855713,247.4550420899504,2,326,2
52,2023-11-23 11:34:49.678171,1904,36,205.5460041125208,205.5460041125208,145.2316523883145,3,327,3
52,2023-11-23 11:34:49.678171,5023,25,247.84471247917267,247.84471247917267,182.91492972442632,2,327,3
52,2023-11-23 11:34:49.683191,4194,47,150.24299699260948,150.24299699260948,99.71363007522906,4,327,3
52,2023-11-23 11:34:49.683191,4053,30,224.51727642545936,224.51727642545936,173.0927902358608,2,327,3
52,2023-11-23 11:34:49.686080,4242,25,286.28054503397084,286.28054503397084,215.707617666246,3,327,3
52,2023-11-23 11:34:49.689079,287,27,254.97196424953742,254.97196424953742,165.14981700011444,1,327,3
52,2023-11-23 11:34:49.690079,2813,19,309.609585025514,309.609585025514,213.82588916547607,3,327,3
52,2023-11-23 11:34:49.691083,5830,22,287.2422012635088,287.2422012635088,178.62645258249006,1,327,3
52,2023-11-23 11:34:49.696285,2332,21,317.59974173755944,317.59974173755944,230.87005209884225,4,327,3
52,2023-11-23 11:34:49.698285,1618,22,313.10401639250733,313.10401639250733,238.18248605437986,1,327,3
52,2023-11-23 11:34:49.701303,1812,18,333.18066055082977,333.18066055082977,243.0704858962137,1,327,3
52,2023-11-23 11:34:49.701303,5270,20,337.2042255252795,337.2042255252795,204.5392120116865,4,327,3
52,2023-11-23 11:34:49.701303,4434,27,251.91587974142382,251.91587974142382,154.01548884396658,2,327,3
52,2023-11-23 11:34:49.701303,1382,23,294.1165349788401,294.1165349788401,231.26069157254025,2,327,3
52,2023-11-23 11:34:49.701303,731,11,384.00876379991246,384.00876379991246,304.1174194825325,2,327,3
52,2023-11-23 11:34:49.701303,4300,32,247.70618651356813,247.70618651356813,157.22674081010513,2,327,3
52,2023-11-23 11:34:49.716224,3612,17,345.2028758552398,345.2028758552398,245.28362924685848,3,327,3
52,2023-11-23 11:34:49.716224,2558,30,251.8503500763625,251.8503500763625,195.5306012396766,2,327,3
52,2023-11-23 11:34:49.716224,3815,16,359.70193097900716,359.70193097900716,255.8772549567858,6,327,3
52,2023-11-23 11:34:49.717227,1213,16,357.1588633874321,357.1588633874321,268.78282967891676,2,327,3
52,2023-11-23 11:34:49.717227,5738,19,323.1569022005833,323.1569022005833,207.6828857824107,3,327,3
52,2023-11-23 11:34:49.717227,74,21,318.9829826222855,318.9829826222855,199.01164557696328,3,327,3
52,2023-11-23 11:34:49.717227,2418,31,248.29346944401766,248.29346944401766,165.81853059478618,4,327,3
52,2023-11-23 11:34:49.717227,3194,26,266.93656756016463,266.93656756016463,187.419763818959,2,327,3
52,2023-11-23 11:34:49.717227,4455,17,342.15448413443136,342.15448413443136,218.30234147462005,3,327,3
52,2023-11-24 11:34:49.678171,421,36,207.6905128378119,207.6905128378119,145.05380980604104,3,328,4
52,2023-11-24 11:34:49.679193,4910,32,220.79891243496758,220.79891243496758,136.9813591451173,3,328,4
52,2023-11-24 11:34:49.679193,4516,42,194.72606059647254,194.72606059647254,136.65095376892415,3,328,4
52,2023-11-24 11:34:49.681193,5733,48,132.03838075336603,132.03838075336603,87.79305134418749,3,328,4
52,2023-11-24 11:34:49.681193,3748,38,192.19525746018192,192.19525746018192,134.97848282871132,1,328,4
52,2023-11-24 11:34:49.682191,5851,27,258.750509489257,258.750509489257,199.5536736082525,4,328,4
52,2023-11-24 11:34:49.685083,3077,14,399.5032482771268,399.5032482771268,239.98025898318494,3,328,4
52,2023-11-24 11:34:49.685083,2972,12,418.2826203511273,418.2826203511273,311.27605961027183,4,328,4
52,2023-11-24 11:34:49.686080,4685,33,228.66728430466236,228.66728430466236,143.8079513529289,2,328,4
52,2023-11-24 11:34:49.690079,3795,22,306.5827289259153,306.5827289259153,189.0801337806222,1,328,4
52,2023-11-24 11:34:49.693288,4807,25,279.65630897268784,279.65630897268784,183.72573483253944,2,328,4
52,2023-11-24 11:34:49.697285,1885,19,304.146797601059,304.146797601059,213.7872930754731,5,328,4
52,2023-11-24 11:34:49.701303,2736,35,208.04408986111684,208.04408986111684,139.1939238363981,2,328,4
52,2023-11-24 11:34:49.701303,4588,24,291.27537369810165,291.27537369810165,186.23907286994063,3,328,4
52,2023-11-24 11:34:49.701303,678,17,328.51180304472786,328.51180304472786,243.1516038409901,1,328,4
52,2023-11-24 11:34:49.701303,691,23,310.20273760825125,310.20273760825125,199.85645320738672,4,328,4
52,2023-11-24 11:34:49.715330,1671,14,377.58751530894494,377.58751530894494,267.40459819895585,1,328,4
52,2023-11-24 11:34:49.716224,356,21,332.34990609654403,332.34990609654403,258.24220850986296,1,328,4
52,2023-11-24 11:34:49.716224,3864,24,302.4092492521492,302.4092492521492,190.32711764656298,3,328,4
52,2023-11-24 11:34:49.716224,3881,20,367.8825495135366,367.8825495135366,235.51618564847692,4,328,4
52,2023-11-24 11:34:49.717227,2928,22,305.93929119510534,305.93929119510534,185.01165875519035,2,328,4
52,2023-11-24 11:34:49.717227,61,14,359.626881404327,359.626881404327,236.74438124599146,3,328,4
52,2023-11-24 11:34:49.717227,4076,15,359.56086766422476,359.56086766422476,228.2568720986802,4,328,4
52,2023-11-24 11:34:49.717227,4560,16,314.50595660960676,314.50595660960676,250.76581536707664,2,328,4
52,2023-11-25 11:34:49.677666,2070,38,228.49057615257593,228.49057615257593,160.77097077232122,2,329,5
52,2023-11-25 11:34:49.679193,250,40,196.61002934542313,196.61002934542313,150.63132724388757,2,329,5
52,2023-11-25 11:34:49.679193,3658,48,193.3571734544417,193.3571734544417,121.71614383454039,3,329,5
52,2023-11-25 11:34:49.679193,4567,39,209.53205463166265,209.53205463166265,162.76090539057685,2,329,5
52,2023-11-25 11:34:49.680192,3111,48,190.78766804322402,190.78766804322402,145.60225744136406,2,329,5
52,2023-11-25 11:34:49.684016,1220,46,190.55009892366883,190.55009892366883,150.6294778021426,3,329,5
52,2023-11-25 11:34:49.684016,5872,47,175.24178832494735,175.24178832494735,114.65446478914373,1,329,5
52,2023-11-25 11:34:49.689079,4779,34,254.39556393117232,254.39556393117232,167.71762679842175,2,329,5
